 2013 12  4  6  0   42.445015  3  4          -0.020     0.195           0.000      -71932.936      -71932.956       -0.017    -0.000     0.000
 2013 12  4  6  0   42.445015  3  5           0.037     0.122           0.000      409922.842      409922.879        0.036     0.000     0.000
 2013 12  4  6  0   42.452452  4  5           0.053     0.092           0.000      481855.782      481855.835        0.053     0.000     0.000
 2013 12  4  6  0   47.447313  2  3          -0.056     0.761           0.000     -368017.002     -368017.057       -0.054     0.000     0.000
 2013 12  4  6  0   47.447313  2  4          -0.074     0.314           0.000     -440101.355     -440101.429       -0.071    -0.000     0.000
 2013 12  4  6  0   47.447313  2  5          -0.016     0.265           0.000       41946.013       41945.997       -0.016     0.000     0.000
 2013 12  4  6  0   47.445011  3  4          -0.022     1.013           0.000      -72084.345      -72084.367       -0.019    -0.000     0.000
 2013 12  4  6  0   47.445011  3  5           0.036     0.872           0.000      409963.010      409963.046        0.035     0.000     0.000
 2013 12  4  6  0   47.452448  4  5           0.054     0.251           0.000      482047.368      482047.422        0.055     0.000     0.000
 2013 12  4  6  0   52.447311  2  3          -0.083     0.812           0.000     -367995.580     -367995.663       -0.081     0.000     0.000
 2013 12  4  6  0   52.447311  2  4          -0.071     0.509           0.000     -440232.569     -440232.640       -0.068    -0.000     0.000
 2013 12  4  6  0   52.447311  2  5           0.010     0.531           0.000       42007.485       42007.495        0.010     0.000     0.000
 2013 12  4  6  0   52.445007  3  4           0.015     0.391           0.000      -72236.985      -72236.970        0.017    -0.000     0.000
 2013 12  4  6  0   52.445007  3  5           0.095     0.365           0.000      410003.062      410003.157        0.093     0.000     0.000
 2013 12  4  6  0   52.452444  4  5           0.079     0.032           0.000      482240.050      482240.129        0.079     0.000     0.000
 2013 12  4  6  0   57.447309  2  3          -0.087     2.101           0.000     -367976.466     -367976.554       -0.086     0.000     0.000
 2013 12  4  6  0   57.447309  2  4          -0.095     0.371           0.000     -440366.015     -440366.110       -0.092    -0.000     0.000
 2013 12  4  6  0   57.447309  2  5          -0.009     0.428           0.000       42065.245       42065.236       -0.009     0.000     0.000
 2013 12  4  6  0   57.452440  4  5           0.081     0.078           0.000      482431.262      482431.343        0.082     0.000     0.000
 2013 12  4  6  8    2.447160  2  3           0.037     0.117           0.000     -366056.934     -366056.896        0.037     0.000     0.000
 2013 12  4  6  8    2.447160  2  4           0.039     0.932           0.000     -451367.666     -451367.627        0.041     0.000     0.000
 2013 12  4  6  8    2.447160  2  5          -0.177     0.136           0.000       47127.086       47126.909       -0.045     0.000     0.000
 2013 12  4  6  8    2.444699  3  4           0.004     0.341           0.000      -85311.332      -85311.328        0.002    -0.000     0.000
 2013 12  4  6  8    2.444699  3  5          -0.085     0.048           0.000      413183.888      413183.803       -0.086    -0.000     0.000
 2013 12  4  6  8    2.452101  4  5          -0.069     0.329           0.000      498495.190      498495.121       -0.070     0.000     0.000
 2013 12  4  6  8    7.447158  2  4          -0.002     0.401           0.000     -451497.080     -451497.083       -0.001     0.000     0.000
 2013 12  4  6  8    7.447158  2  5          -0.168     0.536           0.000       47184.319       47184.151       -0.036     0.000     0.000
 2013 12  4  6  8    7.452097  4  5          -0.036     0.097           0.000      498681.368      498681.332       -0.037     0.000     0.000
 2013 12  4  6  8   12.447157  2  4           0.032     0.309           0.000     -451622.100     -451622.067        0.034     0.000     0.000
 2013 12  4  6  8   12.447157  2  5          -0.110     0.376           0.000       47245.916       47245.806        0.021     0.000     0.000
 2013 12  4  6  8   12.452093  4  5          -0.015     0.079           0.000      498867.887      498867.872       -0.016     0.000     0.000
 2013 12  4  6  8   17.447155  2  3           0.018     0.688           0.000     -365981.885     -365981.867        0.018     0.000     0.000
 2013 12  4  6  8   17.447155  2  4           0.008     0.374           0.000     -451751.695     -451751.687        0.009     0.000     0.000
 2013 12  4  6  8   17.447155  2  5          -0.121     0.313           0.000       47302.313       47302.192        0.010     0.000     0.000
 2013 12  4  6  8   17.444688  3  4          -0.007     0.826           0.000      -85769.809      -85769.816       -0.009    -0.000     0.000
 2013 12  4  6  8   17.444688  3  5          -0.006     0.820           0.000      413284.068      413284.062       -0.007    -0.000     0.000
 2013 12  4  6  8   17.452089  4  5           0.005     0.124           0.000      499053.876      499053.881        0.004     0.000     0.000
 2013 12  4  6  8   22.447153  2  3          -0.003     0.217           0.000     -365958.454     -365958.457       -0.003     0.000     0.000
 2013 12  4  6  8   22.447153  2  4           0.004     0.171           0.000     -451877.686     -451877.683        0.005     0.000     0.000
 2013 12  4  6  8   22.447153  2  5          -0.178     0.166           0.000       47362.239       47362.061       -0.047     0.000     0.000
 2013 12  4  6  8   22.444685  3  4           0.011     0.160           0.000      -85919.235      -85919.224        0.009    -0.000     0.000
 2013 12  4  6  8   22.444685  3  5          -0.042     0.151           0.000      413320.561      413320.519       -0.043    -0.000     0.000
 2013 12  4  6  8   22.452085  4  5          -0.052     0.043           0.000      499239.797      499239.745       -0.053     0.000     0.000
 2013 12  4  6  8   27.447152  2  4          -0.037     0.424           0.000     -452004.052     -452004.089       -0.035     0.000     0.000
 2013 12  4  6  8   27.447152  2  5          -0.187     0.506           0.000       47421.922       47421.735       -0.056     0.000     0.000
 2013 12  4  6  8   27.444681  3  4          -0.019     2.099           0.000      -86075.720      -86075.740       -0.021    -0.000     0.000
 2013 12  4  6  8   27.452081  4  5          -0.021     0.195           0.000      499425.844      499425.823       -0.022     0.000     0.000
 2013 12  4  6  8   32.447150  2  4          -0.025     0.351           0.000     -452130.872     -452130.897       -0.023     0.000     0.000
 2013 12  4  6  8   32.447150  2  5          -0.173     0.357           0.000       47481.171       47480.998       -0.042     0.000     0.000
 2013 12  4  6  8   32.444678  3  4           0.022     2.031           0.000      -86216.007      -86215.986        0.019    -0.000     0.000
 2013 12  4  6  8   32.444678  3  5          -0.002     2.027           0.000      413395.911      413395.908       -0.003    -0.000     0.000
 2013 12  4  6  8   32.452077  4  5          -0.021     0.092           0.000      499611.917      499611.896       -0.022     0.000     0.000
 2013 12  4  6  8   37.447148  2  3          -0.078     1.193           0.000     -365882.141     -365882.219       -0.078     0.000     0.000
 2013 12  4  6  8   37.447148  2  4          -0.054     0.797           0.000     -452257.742     -452257.796       -0.053     0.000     0.000
 2013 12  4  6  8   37.447148  2  5          -0.176     0.862           0.000       47539.765       47539.589       -0.045     0.000     0.000
 2013 12  4  6  8   37.444674  3  4           0.031     0.951           0.000      -86375.603      -86375.572        0.029    -0.000     0.000
 2013 12  4  6  8   37.444674  3  5           0.036     0.914           0.000      413421.774      413421.810        0.035    -0.000     0.000
 2013 12  4  6  8   37.452074  4  5           0.010     0.095           0.000      499797.376      499797.385        0.009     0.000     0.000
 2013 12  4  6  8   42.447147  2  3          -0.070     0.742           0.000     -365858.847     -365858.918       -0.070     0.000     0.000
 2013 12  4  6  8   42.447147  2  4          -0.053     0.653           0.000     -452383.619     -452383.672       -0.051     0.000     0.000
 2013 12  4  6  8   42.447147  2  5          -0.136     0.672           0.000       47598.859       47598.723       -0.005     0.000     0.000
 2013 12  4  6  8   42.444671  3  4           0.022     0.095           0.000      -86524.770      -86524.748        0.020    -0.000     0.000
 2013 12  4  6  8   42.444671  3  5           0.067     0.126           0.000      413457.575      413457.641        0.066    -0.000     0.000
 2013 12  4  6  8   42.452070  4  5           0.045     0.116           0.000      499982.346      499982.391        0.044     0.000     0.000
 2013 12  4  6  8   47.447145  2  4          -0.043     0.321           0.000     -452511.296     -452511.339       -0.041     0.000     0.000
 2013 12  4  6  8   47.447145  2  5          -0.171     0.258           0.000       47657.356       47657.185       -0.040     0.000     0.000
 2013 12  4  6  8   47.444667  3  4           0.060     2.003           0.000      -86681.499      -86681.439        0.058    -0.000     0.000
 2013 12  4  6  8   47.444667  3  5           0.064     2.036           0.000      413487.020      413487.084        0.063    -0.000     0.000
 2013 12  4  6  8   47.452066  4  5           0.006     0.071           0.000      500168.521      500168.527        0.005     0.000     0.000
 2013 12  4  6  8   52.447143  2  3          -0.118     1.295           0.000     -365812.996     -365813.114       -0.118     0.000     0.000
 2013 12  4  6  8   52.447143  2  4          -0.045     0.764           0.000     -452635.200     -452635.246       -0.044     0.000     0.000
 2013 12  4  6  8   52.447143  2  5          -0.194     0.852           0.000       47719.329       47719.135       -0.063     0.000     0.000
 2013 12  4  6  8   52.444664  3  4           0.074     2.015           0.000      -86822.203      -86822.129        0.072    -0.000     0.000
 2013 12  4  6  8   52.444664  3  5           0.054     2.102           0.000      413532.194      413532.248        0.053    -0.000     0.000
 2013 12  4  6  8   52.452062  4  5          -0.017     0.111           0.000      500354.397      500354.380       -0.019     0.000     0.000
 2013 12  4  6  8   57.447142  2  3          -0.091     0.950           0.000     -365781.503     -365781.595       -0.091     0.000     0.000
 2013 12  4  6  8   57.447142  2  4          -0.020     0.483           0.000     -452762.140     -452762.160       -0.018     0.000     0.000
 2013 12  4  6  8   57.447142  2  5          -0.159     0.435           0.000       47777.782       47777.623       -0.027     0.000     0.000
 2013 12  4  6  8   57.444660  3  4           0.073     0.516           0.000      -86980.648      -86980.575        0.071    -0.000     0.000
 2013 12  4  6  8   57.444660  3  5           0.062     0.529           0.000      413559.146      413559.207        0.061    -0.000     0.000
 2013 12  4  6  8   57.452058  4  5          -0.009     0.103           0.000      500539.795      500539.785       -0.010     0.000     0.000
 2013 12  4  6  9    2.447140  2  3          -0.056     0.282           0.000     -365756.797     -365756.853       -0.056     0.000     0.000
 2013 12  4  6  9    2.447140  2  4           0.001     0.260           0.000     -452888.265     -452888.264        0.002     0.000     0.000
 2013 12  4  6  9    2.447140  2  5          -0.142     0.275           0.000       47837.116       47836.974       -0.011     0.000     0.000
 2013 12  4  6  9    2.444657  3  4           0.060     0.112           0.000      -87131.471      -87131.411        0.058    -0.000     0.000
 2013 12  4  6  9    2.444657  3  5           0.045     0.201           0.000      413593.781      413593.826        0.044    -0.000     0.000
 2013 12  4  6  9    2.452054  4  5          -0.013     0.132           0.000      500725.252      500725.239       -0.014     0.000     0.000
 2013 12  4  6  9    7.447138  2  4           0.020     0.513           0.000     -453015.736     -453015.716        0.022     0.000     0.000
 2013 12  4  6  9    7.447138  2  5          -0.112     0.477           0.000       47894.897       47894.785        0.019     0.000     0.000
 2013 12  4  6  9    7.452050  4  5          -0.003     0.071           0.000      500910.501      500910.498       -0.005     0.000     0.000
 2013 12  4  6  9   12.447137  2  4           0.066     0.778           0.000     -453142.282     -453142.216        0.068     0.000     0.000
 2013 12  4  6  9   12.447137  2  5          -0.121     0.866           0.000       47953.895       47953.774        0.011     0.000     0.000
 2013 12  4  6  9   12.452046  4  5          -0.054     0.113           0.000      501096.045      501095.991       -0.055     0.000     0.000
 2013 12  4  6  9   17.447135  2  3           0.008     0.546           0.000     -365680.199     -365680.191        0.008     0.000     0.000
 2013 12  4  6  9   17.447135  2  4           0.062     0.464           0.000     -453265.826     -453265.763        0.064     0.000     0.000
 2013 12  4  6  9   17.447135  2  5          -0.122     0.473           0.000       48016.046       48015.924        0.010     0.000     0.000
 2013 12  4  6  9   17.444646  3  4           0.058     0.161           0.000      -87585.625      -87585.567        0.056    -0.000     0.000
 2013 12  4  6  9   17.444646  3  5           0.004     0.154           0.000      413696.112      413696.116        0.003    -0.000     0.000
 2013 12  4  6  9   17.452042  4  5          -0.052     0.015           0.000      501281.739      501281.686       -0.054     0.000     0.000
 2013 12  4  6  9   22.447133  2  3           0.038     1.057           0.000     -365653.749     -365653.711        0.038     0.000     0.000
 2013 12  4  6  9   22.447133  2  4           0.066     0.387           0.000     -453391.149     -453391.083        0.068     0.000     0.000
 2013 12  4  6  9   22.447133  2  5          -0.113     0.431           0.000       48075.345       48075.232        0.018     0.000     0.000
 2013 12  4  6  9   22.444643  3  4           0.029     1.114           0.000      -87737.408      -87737.379        0.027    -0.000     0.000
 2013 12  4  6  9   22.444643  3  5          -0.017     1.149           0.000      413728.952      413728.935       -0.018    -0.000     0.000
 2013 12  4  6  9   22.452038  4  5          -0.045     0.097           0.000      501466.360      501466.315       -0.046     0.000     0.000
 2013 12  4  6  9   27.447132  2  3           0.019     0.584           0.000     -365630.780     -365630.762        0.019     0.000     0.000
 2013 12  4  6  9   27.447132  2  4           0.024     0.130           0.000     -453520.166     -453520.143        0.025     0.000     0.000
 2013 12  4  6  9   27.447132  2  5          -0.125     0.185           0.000       48131.079       48130.954        0.006     0.000     0.000
 2013 12  4  6  9   27.444639  3  4           0.007     0.487           0.000      -87889.387      -87889.380        0.005    -0.000     0.000
 2013 12  4  6  9   27.444639  3  5          -0.012     0.415           0.000      413761.728      413761.716       -0.013    -0.000     0.000
 2013 12  4  6  9   27.452034  4  5          -0.020     0.147           0.000      501651.116      501651.096       -0.021     0.000     0.000
 2013 12  4  6  9   32.447130  2  3           0.018     1.090           0.000     -365604.970     -365604.952        0.018     0.000     0.000
 2013 12  4  6  9   32.447130  2  4          -0.025     0.750           0.000     -453646.342     -453646.367       -0.023     0.000     0.000
 2013 12  4  6  9   32.447130  2  5          -0.079     0.645           0.000       48190.641       48190.562        0.052     0.000     0.000
 2013 12  4  6  9   32.444636  3  4          -0.034     1.734           0.000      -88041.383      -88041.417       -0.036    -0.000     0.000
 2013 12  4  6  9   32.444636  3  5           0.037     1.637           0.000      413795.476      413795.512        0.035    -0.000     0.000
 2013 12  4  6  9   32.452031  4  5           0.075     0.114           0.000      501836.853      501836.928        0.074     0.000     0.000
 2013 12  4  6  9   37.447129  2  3          -0.001     0.715           0.000     -365580.740     -365580.741       -0.001     0.000     0.000
 2013 12  4  6  9   37.447129  2  4          -0.033     0.884           0.000     -453772.798     -453772.831       -0.031     0.000     0.000
 2013 12  4  6  9   37.447129  2  5          -0.071     0.791           0.000       48249.154       48249.084        0.061     0.000     0.000
 2013 12  4  6  9   37.444632  3  4          -0.023     0.414           0.000      -88192.062      -88192.085       -0.025    -0.000     0.000
 2013 12  4  6  9   37.444632  3  5           0.065     0.337           0.000      413829.761      413829.826        0.064    -0.000     0.000
 2013 12  4  6  9   37.452027  4  5           0.094     0.098           0.000      502021.822      502021.916        0.093     0.000     0.000
 2013 12  4  6  9   42.447127  2  3           0.012     2.057           0.000     -365550.231     -365550.219        0.012     0.000     0.000
 2013 12  4  6  9   42.447127  2  4          -0.025     0.530           0.000     -453896.305     -453896.330       -0.023     0.000     0.000
 2013 12  4  6  9   42.447127  2  5          -0.140     0.494           0.000       48310.406       48310.266       -0.009     0.000     0.000
 2013 12  4  6  9   42.452023  4  5           0.017     0.131           0.000      502206.579      502206.596        0.016     0.000     0.000
 2013 12  4  6  9   47.447125  2  3          -0.010     1.885           0.000     -365531.538     -365531.548       -0.010     0.000     0.000
 2013 12  4  6  9   47.447125  2  4          -0.037     0.457           0.000     -454023.915     -454023.952       -0.035     0.000     0.000
 2013 12  4  6  9   47.447125  2  5          -0.143     0.489           0.000       48367.683       48367.540       -0.012     0.000     0.000
 2013 12  4  6  9   47.444626  3  5          -0.002     2.042           0.000      413899.090      413899.087       -0.003    -0.000     0.000
 2013 12  4  6  9   47.452019  4  5           0.024     0.155           0.000      502391.467      502391.492        0.023     0.000     0.000
 2013 12  4  6  9   52.447124  2  3           0.005     0.586           0.000     -365498.958     -365498.953        0.005     0.000     0.000
 2013 12  4  6  9   52.447124  2  4          -0.068     0.542           0.000     -454147.487     -454147.555       -0.066     0.000     0.000
 2013 12  4  6  9   52.447124  2  5          -0.122     0.525           0.000       48428.820       48428.698        0.009     0.000     0.000
 2013 12  4  6  9   52.444622  3  4          -0.069     1.052           0.000      -88648.534      -88648.604       -0.072    -0.000     0.000
 2013 12  4  6  9   52.444622  3  5           0.007     1.031           0.000      413927.645      413927.652        0.006    -0.000     0.000
 2013 12  4  6  9   52.452015  4  5           0.075     0.030           0.000      502576.180      502576.254        0.073     0.000     0.000
 2013 12  4  6  9   57.447122  2  3           0.050     0.202           0.000     -365475.849     -365475.800        0.050     0.000     0.000
 2013 12  4  6  9   57.447122  2  4           0.003     0.226           0.000     -454273.544     -454273.541        0.005     0.000     0.000
 2013 12  4  6  9   57.447122  2  5          -0.101     0.327           0.000       48487.763       48487.662        0.030     0.000     0.000
 2013 12  4  6  9   57.444619  3  4          -0.045     0.172           0.000      -88797.691      -88797.735       -0.047    -0.000     0.000
 2013 12  4  6  9   57.444619  3  5          -0.020     0.175           0.000      413963.482      413963.462       -0.021    -0.000     0.000
 2013 12  4  6  9   57.452011  4  5           0.027     0.163           0.000      502761.173      502761.201        0.026     0.000     0.000
 2013 12  4  6 10    2.447120  2  3           0.071     1.903           0.000     -365445.564     -365445.493        0.071     0.000     0.000
 2013 12  4  6 10    2.447120  2  4           0.025     0.796           0.000     -454398.419     -454398.395        0.026     0.000     0.000
 2013 12  4  6 10    2.447120  2  5          -0.160     0.809           0.000       48546.845       48546.685       -0.029     0.000     0.000
 2013 12  4  6 10    2.444615  3  4          -0.043     2.106           0.000      -88952.853      -88952.896       -0.045    -0.000     0.000
 2013 12  4  6 10    2.452007  4  5          -0.053     0.122           0.000      502945.133      502945.080       -0.054     0.000     0.000
 2013 12  4  6 10    7.447119  2  3           0.093     1.309           0.000     -365428.427     -365428.334        0.093     0.000     0.000
 2013 12  4  6 10    7.447119  2  4           0.075     0.876           0.000     -454523.834     -454523.759        0.076     0.000     0.000
 2013 12  4  6 10    7.447119  2  5          -0.137     0.991           0.000       48606.388       48606.251       -0.006     0.000     0.000
 2013 12  4  6 10    7.452003  4  5          -0.082     0.139           0.000      503130.091      503130.009       -0.083     0.000     0.000
 2013 12  4  6 10   12.447117  2  3           0.075     1.562           0.000     -365392.838     -365392.764        0.075     0.000     0.000
 2013 12  4  6 10   12.447117  2  4           0.055     0.598           0.000     -454648.142     -454648.086        0.057     0.000     0.000
 2013 12  4  6 10   12.447117  2  5          -0.113     0.578           0.000       48666.465       48666.352        0.018     0.000     0.000
 2013 12  4  6 10   12.444608  3  4          -0.019     1.092           0.000      -89255.304      -89255.323       -0.021    -0.000     0.000
 2013 12  4  6 10   12.444608  3  5          -0.054     1.072           0.000      414059.171      414059.117       -0.056    -0.000     0.000
 2013 12  4  6 10   12.451999  4  5          -0.036     0.065           0.000      503314.476      503314.440       -0.037     0.000     0.000
 2013 12  4  6 10   17.447115  2  3           0.079     0.722           0.000     -365372.775     -365372.695        0.079     0.000     0.000
 2013 12  4  6 10   17.447115  2  4           0.055     0.593           0.000     -454775.991     -454775.936        0.057     0.000     0.000
 2013 12  4  6 10   17.447115  2  5          -0.083     0.528           0.000       48723.530       48723.446        0.048     0.000     0.000
 2013 12  4  6 10   17.444605  3  4          -0.020     0.642           0.000      -89403.222      -89403.242       -0.022    -0.000     0.000
 2013 12  4  6 10   17.444605  3  5          -0.031     0.573           0.000      414096.168      414096.137       -0.032    -0.000     0.000
 2013 12  4  6 10   17.451995  4  5          -0.007     0.141           0.000      503499.394      503499.388       -0.008     0.000     0.000
 2013 12  4  6 10   22.447114  2  3           0.052     1.946           0.000     -365343.357     -365343.305        0.052     0.000     0.000
 2013 12  4  6 10   22.447114  2  4           0.040     0.592           0.000     -454902.114     -454902.074        0.042     0.000     0.000
 2013 12  4  6 10   22.447114  2  5          -0.116     0.676           0.000       48781.674       48781.558        0.015     0.000     0.000
 2013 12  4  6 10   22.444601  3  4          -0.004     1.632           0.000      -89558.762      -89558.766       -0.006    -0.000     0.000
 2013 12  4  6 10   22.444601  3  5          -0.037     1.667           0.000      414124.899      414124.862       -0.038    -0.000     0.000
 2013 12  4  6 10   22.451992  4  5          -0.029     0.108           0.000      503683.661      503683.632       -0.030     0.000     0.000
 2013 12  4  6 10   27.447112  2  3           0.006     2.068           0.000     -365327.222     -365327.216        0.006     0.000     0.000
 2013 12  4  6 10   27.447112  2  4           0.039     0.347           0.000     -455025.965     -455025.926        0.041     0.000     0.000
 2013 12  4  6 10   27.447112  2  5          -0.077     0.437           0.000       48841.660       48841.584        0.055     0.000     0.000
 2013 12  4  6 10   27.444598  3  4           0.036     1.955           0.000      -89698.740      -89698.703        0.034    -0.000     0.000
 2013 12  4  6 10   27.444598  3  5           0.048     2.009           0.000      414168.752      414168.800        0.047    -0.000     0.000
 2013 12  4  6 10   27.451988  4  5           0.010     0.113           0.000      503867.492      503867.502        0.009     0.000     0.000
 2013 12  4  6 10   32.447111  2  3          -0.072     0.701           0.000     -365291.878     -365291.950       -0.072     0.000     0.000
 2013 12  4  6 10   32.447111  2  4          -0.051     0.286           0.000     -455153.950     -455154.001       -0.049     0.000     0.000
 2013 12  4  6 10   32.447111  2  5          -0.139     0.332           0.000       48898.257       48898.118       -0.008     0.000     0.000
 2013 12  4  6 10   32.444595  3  4           0.020     0.627           0.000      -89862.074      -89862.054        0.018    -0.000     0.000
 2013 12  4  6 10   32.444595  3  5           0.067     0.709           0.000      414190.000      414190.067        0.066    -0.000     0.000
 2013 12  4  6 10   32.451984  4  5           0.049     0.120           0.000      504052.074      504052.123        0.048     0.000     0.000
 2013 12  4  6 10   37.447109  2  3          -0.100     1.375           0.000     -365267.853     -365267.953       -0.100     0.000     0.000
 2013 12  4  6 10   37.447109  2  4          -0.108     0.762           0.000     -455275.748     -455275.856       -0.106    -0.000     0.000
 2013 12  4  6 10   37.447109  2  5          -0.154     0.795           0.000       48960.274       48960.119       -0.023     0.000     0.000
 2013 12  4  6 10   37.444591  3  4          -0.012     0.652           0.000      -90007.898      -90007.910       -0.014    -0.000     0.000
 2013 12  4  6 10   37.444591  3  5           0.079     0.621           0.000      414228.002      414228.081        0.077    -0.000     0.000
 2013 12  4  6 10   37.451980  4  5           0.088     0.091           0.000      504235.894      504235.982        0.087     0.000     0.000
 2013 12  4  6 10   42.447107  2  3          -0.127     1.499           0.000     -365236.432     -365236.558       -0.127     0.000     0.000
 2013 12  4  6 10   42.447107  2  4          -0.131     0.649           0.000     -455401.091     -455401.221       -0.129    -0.000     0.000
 2013 12  4  6 10   42.447107  2  5          -0.129     0.796           0.000       49019.076       49018.947        0.002     0.000     0.000
 2013 12  4  6 10   42.444588  3  4          -0.004     2.009           0.000      -90164.662      -90164.666       -0.006    -0.000     0.000
 2013 12  4  6 10   42.451976  4  5           0.135     0.159           0.000      504420.036      504420.171        0.134     0.000     0.000
 2013 12  4  6 10   47.447106  2  4          -0.163     1.400           0.000     -455526.250     -455526.413       -0.162    -0.000     0.000
 2013 12  4  6 10   47.447106  2  5          -0.102     1.278           0.000       49078.122       49078.020        0.029     0.000     0.000
 2013 12  4  6 10   47.451972  4  5           0.193     0.257           0.000      504604.243      504604.436        0.192     0.000     0.000
 2013 12  4  6 10   52.447104  2  3          -0.122     0.768           0.000     -365188.830     -365188.952       -0.122     0.000     0.000
 2013 12  4  6 10   52.447104  2  4          -0.144     0.770           0.000     -455650.742     -455650.886       -0.142    -0.000     0.000
 2013 12  4  6 10   52.447104  2  5          -0.159     0.789           0.000       49137.947       49137.789       -0.028     0.000     0.000
 2013 12  4  6 10   52.444581  3  4          -0.023     0.056           0.000      -90461.907      -90461.930       -0.025    -0.000     0.000
 2013 12  4  6 10   52.444581  3  5           0.098     0.051           0.000      414326.652      414326.750        0.096    -0.000     0.000
 2013 12  4  6 10   52.451968  4  5           0.119     0.090           0.000      504788.559      504788.678        0.118     0.000     0.000
 2013 12  4  6 10   57.447103  2  3          -0.119     1.074           0.000     -365160.804     -365160.923       -0.119     0.000     0.000
 2013 12  4  6 10   57.447103  2  4          -0.109     0.582           0.000     -455773.852     -455773.960       -0.107    -0.000     0.000
 2013 12  4  6 10   57.447103  2  5          -0.150     0.635           0.000       49198.705       49198.555       -0.019     0.000     0.000
 2013 12  4  6 10   57.444577  3  4           0.019     0.642           0.000      -90613.054      -90613.034        0.017    -0.000     0.000
 2013 12  4  6 10   57.444577  3  5           0.101     0.692           0.000      414359.374      414359.475        0.100    -0.000     0.000
 2013 12  4  6 10   57.451964  4  5           0.086     0.100           0.000      504972.427      504972.514        0.085     0.000     0.000
 2013 12  4  6 11    2.447101  2  3          -0.061     0.486           0.000     -365134.238     -365134.299       -0.061     0.000     0.000
 2013 12  4  6 11    2.447101  2  4          -0.050     0.781           0.000     -455900.913     -455900.964       -0.049    -0.000     0.000
 2013 12  4  6 11    2.447101  2  5          -0.065     0.796           0.000       49256.043       49255.978        0.066     0.000     0.000
 2013 12  4  6 11    2.444574  3  4           0.018     0.864           0.000      -90766.676      -90766.658        0.016    -0.000     0.000
 2013 12  4  6 11    2.444574  3  5           0.130     0.834           0.000      414390.151      414390.281        0.129    -0.000     0.000
 2013 12  4  6 11    2.451960  4  5           0.115     0.103           0.000      505156.826      505156.942        0.114     0.000     0.000
 2013 12  4  6 11    7.447099  2  4          -0.048     0.543           0.000     -456027.158     -456027.206       -0.047    -0.000     0.000
 2013 12  4  6 11    7.447099  2  5          -0.047     0.644           0.000       49313.585       49313.538        0.084     0.000     0.000
 2013 12  4  6 11    7.451957  4  5           0.133     0.151           0.000      505340.616      505340.749        0.132     0.000     0.000
 2013 12  4  6 11   12.447098  2  3          -0.039     0.871           0.000     -365082.083     -365082.123       -0.039     0.000     0.000
 2013 12  4  6 11   12.447098  2  4          -0.038     0.541           0.000     -456150.183     -456150.220       -0.036    -0.000     0.000
 2013 12  4  6 11   12.447098  2  5          -0.183     0.603           0.000       49374.069       49373.886       -0.052     0.000     0.000
 2013 12  4  6 11   12.444567  3  4           0.004     0.360           0.000      -91068.099      -91068.095        0.002    -0.000     0.000
 2013 12  4  6 11   12.444567  3  5          -0.013     0.293           0.000      414456.019      414456.006       -0.014    -0.000     0.000
 2013 12  4  6 11   12.451953  4  5          -0.016     0.072           0.000      505524.118      505524.103       -0.017     0.000     0.000
 2013 12  4  6 11   17.447096  2  4          -0.010     0.427           0.000     -456277.746     -456277.756       -0.008    -0.000     0.000
 2013 12  4  6 11   17.447096  2  5          -0.177     0.454           0.000       49430.433       49430.257       -0.045     0.000     0.000
 2013 12  4  6 11   17.451949  4  5          -0.037     0.069           0.000      505708.051      505708.014       -0.038     0.000     0.000
 2013 12  4  6 11   22.447095  2  3          -0.050     0.576           0.000     -365029.767     -365029.817       -0.050     0.000     0.000
 2013 12  4  6 11   22.447095  2  4          -0.040     0.692           0.000     -456399.443     -456399.483       -0.039    -0.000     0.000
 2013 12  4  6 11   22.447095  2  5          -0.088     0.648           0.000       49492.263       49492.175        0.044     0.000     0.000
 2013 12  4  6 11   22.444560  3  4           0.014     0.407           0.000      -91369.677      -91369.664        0.012    -0.000     0.000
 2013 12  4  6 11   22.444560  3  5           0.095     0.368           0.000      414521.898      414521.993        0.094    -0.000     0.000
 2013 12  4  6 11   22.451945  4  5           0.080     0.056           0.000      505891.576      505891.656        0.078     0.000     0.000
 2013 12  4  6 11   27.447093  2  3          -0.019     1.413           0.000     -365002.463     -365002.481       -0.019     0.000     0.000
 2013 12  4  6 11   27.447093  2  4          -0.021     0.306           0.000     -456524.539     -456524.560       -0.019    -0.000     0.000
 2013 12  4  6 11   27.447093  2  5          -0.055     0.279           0.000       49550.748       49550.693        0.076     0.000     0.000
 2013 12  4  6 11   27.444557  3  4           0.002     1.692           0.000      -91522.084      -91522.082        0.000    -0.000     0.000
 2013 12  4  6 11   27.444557  3  5           0.096     1.658           0.000      414553.077      414553.173        0.095    -0.000     0.000
 2013 12  4  6 11   27.451941  4  5           0.096     0.051           0.000      506075.160      506075.256        0.095     0.000     0.000
 2013 12  4  6 11   32.447091  2  3           0.016     0.521           0.000     -364976.798     -364976.783        0.016     0.000     0.000
 2013 12  4  6 11   32.447091  2  4           0.006     0.098           0.000     -456649.074     -456649.068        0.008    -0.000     0.000
 2013 12  4  6 11   32.447091  2  5          -0.205     0.176           0.000       49609.479       49609.274       -0.074     0.000     0.000
 2013 12  4  6 11   32.444553  3  4          -0.004     0.432           0.000      -91672.280      -91672.283       -0.006    -0.000     0.000
